label,name
Condition,abdominal aortic aneurysm
Condition,gluten sensitive enteropathy
Condition,finger ganglion
Condition,testicular swelling
Condition,lymphomatoid papulosis lyp
Condition,uprastomal and tracheal granuloma
Condition,absent pulse
Condition,age related cataract
Condition,dyshidrotic dermatitis
Condition,short arm
Condition,sex work
Condition,superior oblique palsy
Condition,poison oak
Condition,non union fracture toe
Condition,hiv related lung disease
Condition,legal blindness
Condition,malunion fracture of the pelvis
Condition,pulmonary vasculitis
Condition,lesion radial nerve
Condition,claustrophobic
Condition,lacrimation increased
Condition,periodic fever accompanied by aphthous stomatitis pharyngitis and cervical adenitis syndrome
Condition,squamous cell carcinoma of the jaw
Condition,focal segmental glomerulosclerosis fsgs
Condition,baby formula side effect
Condition,apraxia
Condition,alteration of sensation
Condition,citrullinemia type 1
Condition,ucl tear
Condition,metastatic bone disease
Condition,serous otitis medium
Condition,distal motor neuropathy
Condition,av malformation of brain
Condition,abnormal liver function blood test
Condition,spitzoid melanoma
Condition,pancreatic duct leak
Condition,elbow osteoarthritis
Condition,pseudophakia
Condition,hip snapping syndrome
Condition,conjunctival injection
Condition,tailbone injury
Condition,foreign body of penis
Condition,childhood cataract
Condition,elevated kappa lambda light chain
Condition,dysembryoplastic neuroepithelial tumor
Condition,heterotaxy disorder
Condition,increased intraocular pressure
Condition,arsenic poisoning
Condition,low hgb
Condition,triple breast cancer
Condition,orchitis epididymitis
Condition,sport related lower extremity injury
Condition,stenosis of artery
Condition,stickler syndrome
Condition,psychiatric related skin disease
Condition,septate hymen
Condition,chronic ear infection
Condition,genital prolapse
Condition,sciatic nerve pain
Condition,wrist broken bone
Condition,hypercoagulable state
Condition,bone mets
Condition,kyphoscoliosis
Condition,mixed malaria
Condition,rp mass
Condition,urinary hesitation in woman
Condition,occlusal trauma
Condition,oligoastrocytoma
Condition,drash syndrome
Condition,malignant tumor of gallbladder
Condition,malignant effusion
Condition,abnormality on chest ct
Condition,facial droop
Condition,urinary tract injury
Condition,abdominal soreness
Condition,abnormal weight gain
Condition,virilizing syndrome
Condition,thyrotoxic exophthalmos
Condition,hypersensitivity nephropathy
Condition,unable to close eye
Condition,milk protein intolerance
Condition,lip cyst
Condition,alcoholic encephalopathy
Condition,acute bacterial endocarditis
Condition,fractured mandible
Condition,maroteaux lamy syndrome
Condition,chronic rhinitis
Condition,macroscopic haematuria
Condition,chronic cluster headache
Condition,pain in knee
Condition,ibs
Condition,lisfranc dislocation
Condition,chronic uti
Condition,lesion of the lung
Condition,squamous cell carcinoma of anus
Condition,running nose
Condition,congenital kidney disease
Condition,elevated alanine transaminase
Condition,open wound leg
Condition,congenital heart disease cyanotic
Condition,osgood schlatter disease
Condition,shone disease
Condition,female circumcision
Condition,heart failure diastolic
Condition,disruptive behavior disorder
Condition,congenital cerebral hemorrhage
Condition,lesion median nerve
Condition,malignant neoplasm of body of penis
Condition,exertional compartment syndrome
Condition,herpes simplex eye infection
Condition,behcet disease
Condition,nail patella syndrome
Condition,haemophilus influenzae
Condition,special k use disorder
Condition,bent bc implant
Condition,maturity onset sugar diabetes of the young
Condition,cyst on scalp
Condition,femoral nerve dysfunction
Condition,cerebellar tremor
Condition,severe lordotic deformity
Condition,hypomelanotic skin
Condition,painful nose
Condition,parkinson related depression
Condition,postinfectious cough
Condition,arcuate uterus
Condition,malignant tumor of frontal lobe of brain
Condition,csvd in the brain
Condition,prostitution
Condition,malignant germ cell tumor ovary
Condition,adenosine deaminase 2 deficiency
Condition,metastatic cancer of the liver
Condition,intractable abdominal pain
Condition,infertility due to a spinal cord injury
Condition,ulcer of the foot
Condition,medial collateral ligament injury
Condition,abnormal liver function test lfts
Condition,complex elbow trauma
Condition,conical cornea
Condition,urethral cancer
Condition,broken medial malleolus
Condition,craniorachischisis
Condition,esophageal motility disorder
Condition,microglioma
Condition,injury to back muscle
Condition,injury to mid spine
Condition,malignant neoplasm of extrahepatic bile duct
Condition,osteoarthritis of the toe
Condition,vaginal atrophy
Condition,fibrous cortical defect
Condition,osteoarthritis generalized
Condition,emergency dental
Condition,post streptococcal reactive arthritis
Condition,rheumatism
Condition,quadriceps injury
Condition,hereditary fructose intolerance
Condition,fracture of the sternum
Condition,locked elbow
Condition,longterm coronavirus symptom
Condition,earache
Condition,tinea unguium
Condition,blood clot renal vein
Condition,nail infection
Condition,csf abnormal
Condition,barretts
Condition,hiv in pregnancy
Condition,rosacea
Condition,frontotemporal neurocognitive disorder
Condition,vitreous bleeding
Condition,cerebral palsy spine disorder
Condition,swallow foreign object
Condition,familial polyposis
Condition,corneal infectious disease
Condition,anomaly of coronary artery
Condition,claudication
Condition,vocal fold dysplasia
Condition,c3 glomerulonephritis
Condition,venezuelan equine encephalitis
Condition,cranial nerve disease
Condition,cancerous spinal tumor
Condition,coxa vara
Condition,hemorrhage retinal
Condition,oral plaque
Condition,malonic aciduria
Condition,loosening of total shoulder replacement hardware
Condition,cerebral oedema
Condition,degenerative joint disease lumbar spine
Condition,loss of visual field
Condition,inattention
Condition,gonarthrosis
Condition,kidney lesion
Condition,carcinoid tumor of pancreas
Condition,ear pain
Condition,amc
Condition,acute angle closure glaucoma
Condition,sternal tumor
Condition,capsulitis of the foot
Condition,invasive ductal carcinoma
Condition,subphrenic abscess
Condition,malignant neoplasm of renal pelvis
Condition,prostatic stone
Condition,gastric anomaly
Condition,strep throat
Condition,flat epithelial atypia
Condition,ear discharge
Condition,hypertensive retinopathy
Condition,painful genital area
Condition,bicuspid aortic valve
Condition,malignant fibrous histiocytoma mfh
Condition,adrenal mass non malignant
Condition,foreign body eyelid retained
Condition,arthritis infective
Condition,black lung disease
Condition,zygapophyseal joint degeneration
Condition,narcissistic personality
Condition,stone urinary
Condition,desynchronosis
Condition,pain in joint
Condition,traumatic amputation of the toe
Condition,vocal chord polyp
Condition,torn medial collateral ligament
Condition,breast disease
Condition,congenital deformity of the respiratory tract
Condition,child sex trafficking
Condition,alternating hyperphoria
Condition,mechanical complication with prosthetic device
Condition,esld
Condition,sinonasal carcinoma
Condition,optic nerve disease
Condition,asymmetrical cry facies
Condition,broken collarbone
Condition,postnatal infantile hemiplegia
Condition,hlh
Condition,huntington
Condition,zellweger syndrome
Condition,atypical uterine dysplasia
Condition,choroidal neovascularization
Condition,hesitancy urination
Condition,glenohumeral internal rotation deficit gird
Condition,metastasis to liver
Condition,side effect from chemo
Condition,malignant carcinoid tumor of the descending colon
Condition,facial deformity
Condition,cancer vocal cord
Condition,sinus bump
Condition,male hypogonadism
Condition,arthritis
Condition,hydatiform mole
Condition,fibrous histiocytoma of bone
Condition,neurocognitive disorder due to alzheimers disease
Condition,sickle cell
Condition,djd of the shoulder
Condition,fracture of the cheek
Condition,venous leg ulcer
Condition,torsion of appendix testis
Condition,alexander disease
Condition,hemorrhage subarachnoid
Condition,complication from glaucoma surgery
Condition,bisexual
Condition,avn scaphoid
Condition,pesticide exposure
Condition,sinus venosus atrial septal defect asd
Condition,genitourinary sarcoma
Condition,ankle tear
Condition,atrioventricular reciprocating tachycardia
Condition,histiocytosis
Condition,ejaculation retrograde
Condition,blind in one eye
Condition,venezuelan equine fever
Condition,personal history of malignant tumor of epididymis
Condition,pain in testicle
Condition,cholesterol imbalance
Condition,choriocarcinoma
Condition,fractured elbow
Condition,malignant airway tumor
Condition,radial deficiency
Condition,gender identity
Condition,skull base tumor
Condition,embolic stroke
Condition,melanoma on finger
Condition,maternal seizure disorder
Condition,male nocturnal urination
Condition,mcad deficiency
Condition,neuroretinitis
Condition,reversible cerebral vasoconstriction syndrome rcvs
Condition,spot on tongue
Condition,interstitial cystitis
Condition,berylliosis
Condition,personal history of cancer
Condition,pediatric cataract
Condition,fulminant hepatic failure
Condition,fibular deficiency
Condition,vascular dementia
Condition,pulmonary cancer
Condition,osteochondral lesion hand
Condition,stemi
Condition,peripheral arterial disease
Condition,septal perforation
Condition,urinary frequency
Condition,head and neck schwannoma
Condition,eosinophilic enteritis
Condition,scaphoid fx
Condition,rash due to soap
Condition,ankylosis of forearm joint
Condition,batten disease
Condition,drd
Condition,west nile encephalitis
Condition,invasive lobular carcinoma
Condition,chordee of penis
Condition,personal history of chemo
Condition,unusual odor
Condition,hypomyelination hypodontia hypogonadotropic hypogonadism
Condition,jet lag disorder
Condition,sudden pain
Condition,volvulus of colon
Condition,dupuytrens disease
Condition,contracture of knee
Condition,infant botulism
Condition,diffuse esophageal spasm de
Condition,deteriorating liver function
Condition,eyelid edema
Condition,contact dermatitis of the eyelid
